signal_date,period_label,candidate_rank,candidate_ticker,exact_trigger_pass,consensus_count,route_count,candidate_score,trigger_source_variants,trigger_route_modes,source_variant_available_count,source_variant_expected_count,rank_source,trigger_definition,proxy_trigger_used,future_return_used,in_P1,in_P2,in_2024_latest,in_2026YTD,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2016-11-18,P1,2,8183,False,2,1,201,conservative_hurdle_route|dispersion_route,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-11-18,P1,3,6220,False,1,1,101,pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-11-25,P1,1,2034,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-11-25,P1,2,1326,False,1,1,101,market_bias_pool_trend_route,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-11-25,P1,3,2014,False,1,1,101,pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-02,P1,1,1312,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-02,P1,2,2612,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-09,P1,1,1310,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-09,P1,2,6220,False,1,1,101,pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-09,P1,3,8299,False,1,1,101,market_bias_pool_trend_route,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-16,P1,1,3533,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-16,P1,2,6488,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-23,P1,1,1560,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-23,P1,2,3455,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-30,P1,1,2467,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2016-12-30,P1,2,4725,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-06,P1,1,1909,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-06,P1,2,4725,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-13,P1,1,3529,True,5,2,502,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-20,P1,1,2327,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-20,P1,2,6220,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-24,P1,1,2327,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-01-24,P1,2,8183,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-03,P1,1,3346,True,5,2,502,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-10,P1,1,3346,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-10,P1,2,5305,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-17,P1,1,6426,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-17,P1,2,1590,False,1,1,101,dispersion_route,low_risk_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-17,P1,3,2888,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-17,P1,4,6269,False,1,1,101,conservative_hurdle_route,hurdle_reference,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-24,P1,1,3563,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-02-24,P1,2,1909,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-03,P1,1,3563,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-03,P1,2,3092,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-10,P1,1,3532,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-10,P1,2,5014,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-17,P1,1,3483,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-17,P1,2,6488,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-24,P1,1,4721,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-24,P1,2,2344,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-31,P1,1,6569,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-03-31,P1,2,4943,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-07,P1,1,6470,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-07,P1,2,5014,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-14,P1,1,3260,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-14,P1,2,3362,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-21,P1,1,2344,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-21,P1,2,4968,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,P1,1,3006,False,2,1,201,conservative_hurdle_route|dispersion_route,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,P1,2,6456,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-04-28,P1,3,2313,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,P1,1,3675,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-05,P1,2,3546,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,P1,1,1569,True,4,2,402,conservative_hurdle_route|dispersion_route|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-12,P1,2,2313,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,P1,1,6196,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-19,P1,2,4912,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,P1,1,6279,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-05-26,P1,2,3533,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,P1,1,2352,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-02,P1,2,3533,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,P1,1,4739,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-09,P1,2,6111,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,P1,1,3376,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-16,P1,2,1215,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,P1,1,2408,False,2,1,201,hybrid_pullback_base_mega_override|market_bias_pool_trend_route,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,P1,2,2352,False,1,1,101,pool_breadth_route,low_risk_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,P1,3,2603,False,1,1,101,conservative_hurdle_route,hurdle_reference,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-23,P1,4,6462,False,1,1,101,dispersion_route,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,P1,1,2474,False,2,1,201,dispersion_route|pool_breadth_route,low_risk_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,P1,2,3105,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,P1,3,3443,False,1,1,101,market_bias_pool_trend_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-06-30,P1,4,3526,False,1,1,101,conservative_hurdle_route,hurdle_reference,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,P1,1,1215,False,2,1,201,dispersion_route|pool_breadth_route,low_risk_strength,4,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-07,P1,2,3443,False,2,1,201,hybrid_pullback_base_mega_override|market_bias_pool_trend_route,pullback_repair,4,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,P1,1,3443,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,4,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,P1,2,2345,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,4,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-14,P1,3,6274,False,1,1,101,dispersion_route,low_risk_strength,4,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,P1,1,5263,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,P1,2,8299,False,2,1,201,conservative_hurdle_route|dispersion_route,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-21,P1,3,2231,False,1,1,101,hybrid_pullback_base_mega_override,pullback_repair,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,P1,1,8929,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-07-28,P1,2,1444,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,P1,1,3227,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-04,P1,2,1444,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,P1,1,3272,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-11,P1,2,2421,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,P1,1,8358,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-18,P1,2,2603,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-08-25,P1,1,2603,True,5,2,502,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,P1,1,2327,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-01,P1,2,2337,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,P1,1,6290,False,3,1,301,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-08,P1,2,2337,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,5,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2017-09-15,P1,1,8069,False,2,1,201,market_bias_pool_trend_route|pool_breadth_route,stable_strength,2,5,exact_same_ticker_consensus_count_then_route_count_then_ticker,same ticker selected by >=4 of 5 PIT source variants,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
